Row Id,Id,Title,Published At,E Tag,Kind,Channel Title,Type,Group Id,Batch Id,Batch Date
548,com.domo.connector.youtube.vo.Id@1a386197,Distech Controller på Herlufsholm Kostskole,2014-07-04T20:28:17,"""m2yskBQFythfE4irbTIeOgYYfBU/hdqeXpDmkATpB01SXdGrf205ylI""",youtube#activity,Solar Danmark A/S,like,\N,183,2017-06-20T14:36:05
549,com.domo.connector.youtube.vo.Id@64cbf33d,TABLERO DE AUTOMATIZACION DISTECH,2014-07-04T20:27:29,"""m2yskBQFythfE4irbTIeOgYYfBU/Eb7DW51BdL5W-4Wqg5Av_ouUy1E""",youtube#activity,erocafuerte2010,like,\N,183,2017-06-20T14:36:05
550,com.domo.connector.youtube.vo.Id@26c9c0aa,AIRON Mini-Seminar #5 Part 2/4,2014-07-04T20:28:46,"""m2yskBQFythfE4irbTIeOgYYfBU/_Jbd5y1j0a-1UqHFQ-FSuMgnDUs""",youtube#activity,AironGroup,like,\N,184,2017-06-21T14:36:04
551,com.domo.connector.youtube.vo.Id@33f9a869,Distech Controller på Herlufsholm Kostskole,2014-07-04T20:28:17,"""m2yskBQFythfE4irbTIeOgYYfBU/9INfL30HzH0zNokxQn6d-x0sugc""",youtube#activity,Solar Danmark A/S,like,\N,184,2017-06-21T14:36:04
552,com.domo.connector.youtube.vo.Id@29136425,TABLERO DE AUTOMATIZACION DISTECH,2014-07-04T20:27:29,"""m2yskBQFythfE4irbTIeOgYYfBU/GTARztvnhd6h3oHj-qYaxjyvyeM""",youtube#activity,erocafuerte2010,like,\N,184,2017-06-21T14:36:04
553,com.domo.connector.youtube.vo.Id@d333978,AIRON Mini-Seminar #5 Part 2/4,2014-07-04T20:28:46,"""m2yskBQFythfE4irbTIeOgYYfBU/SdZndSmNa48dpnJ2hDT3C0-RS5w""",youtube#activity,AironGroup,like,\N,185,2017-06-22T14:36:04
554,com.domo.connector.youtube.vo.Id@44c50e6e,Distech Controller på Herlufsholm Kostskole,2014-07-04T20:28:17,"""m2yskBQFythfE4irbTIeOgYYfBU/dB77bdjMcHGbK7tXpZ0xMZIPz0M""",youtube#activity,Solar Danmark A/S,like,\N,185,2017-06-22T14:36:04
555,com.domo.connector.youtube.vo.Id@15bfe071,TABLERO DE AUTOMATIZACION DISTECH,2014-07-04T20:27:29,"""m2yskBQFythfE4irbTIeOgYYfBU/UGoEFIJhJWlcX_4U_695-3cpAn8""",youtube#activity,erocafuerte2010,like,\N,185,2017-06-22T14:36:04
556,com.domo.connector.youtube.vo.Id@2a2a94f1,AIRON Mini-Seminar #5 Part 2/4,2014-07-04T20:28:46,"""m2yskBQFythfE4irbTIeOgYYfBU/QJfSzeD_wIKdfEuEbQ602HpUSTk""",youtube#activity,AironGroup,like,\N,186,2017-06-23T14:36:05
557,com.domo.connector.youtube.vo.Id@5aa42efd,Distech Controller på Herlufsholm Kostskole,2014-07-04T20:28:17,"""m2yskBQFythfE4irbTIeOgYYfBU/fQsY6mTiW4sJpSisKXMiDxPotRw""",youtube#activity,Solar Danmark A/S,like,\N,186,2017-06-23T14:36:05
558,com.domo.connector.youtube.vo.Id@7b4ba03c,TABLERO DE AUTOMATIZACION DISTECH,2014-07-04T20:27:29,"""m2yskBQFythfE4irbTIeOgYYfBU/tTNzK4i7mqS0aShRaB9ub41SPqU""",youtube#activity,erocafuerte2010,like,\N,186,2017-06-23T14:36:05
559,com.domo.connector.youtube.vo.Id@33f9a869,AIRON Mini-Seminar #5 Part 2/4,2014-07-04T20:28:46,"""m2yskBQFythfE4irbTIeOgYYfBU/MDkyjDdZSTe0yEs-V5Cs-bGOZXI""",youtube#activity,AironGroup,like,\N,187,2017-06-24T14:36:05
560,com.domo.connector.youtube.vo.Id@29136425,Distech Controller på Herlufsholm Kostskole,2014-07-04T20:28:17,"""m2yskBQFythfE4irbTIeOgYYfBU/NquyNfvkiNJWFbXCDi0oBoN32Ys""",youtube#activity,Solar Danmark A/S,like,\N,187,2017-06-24T14:36:05
561,com.domo.connector.youtube.vo.Id@334a4c63,TABLERO DE AUTOMATIZACION DISTECH,2014-07-04T20:27:29,"""m2yskBQFythfE4irbTIeOgYYfBU/HNRqiq14SsdyTE7fiWGwf57r8Kc""",youtube#activity,erocafuerte2010,like,\N,187,2017-06-24T14:36:05
562,com.domo.connector.youtube.vo.Id@5d79f312,AIRON Mini-Seminar #5 Part 2/4,2014-07-04T20:28:46,"""m2yskBQFythfE4irbTIeOgYYfBU/dS3qQtI5n5xGKYdlgp1SScbxYFk""",youtube#activity,AironGroup,like,\N,188,2017-06-25T14:36:04
563,com.domo.connector.youtube.vo.Id@9ac182c,Distech Controller på Herlufsholm Kostskole,2014-07-04T20:28:17,"""m2yskBQFythfE4irbTIeOgYYfBU/SeNJ9g9WcbT1b0bQc73814CBB4o""",youtube#activity,Solar Danmark A/S,like,\N,188,2017-06-25T14:36:04
564,com.domo.connector.youtube.vo.Id@5c6e5362,TABLERO DE AUTOMATIZACION DISTECH,2014-07-04T20:27:29,"""m2yskBQFythfE4irbTIeOgYYfBU/92Fv8FDGhMuGnHTAmAe9hBZu1A8""",youtube#activity,erocafuerte2010,like,\N,188,2017-06-25T14:36:04
565,com.domo.connector.youtube.vo.Id@2a2a94f1,AIRON Mini-Seminar #5 Part 2/4,2014-07-04T20:28:46,"""m2yskBQFythfE4irbTIeOgYYfBU/m7c7bIwvHPVb7xQxbRHBcNXLxqw""",youtube#activity,AironGroup,like,\N,189,2017-06-26T14:36:04
566,com.domo.connector.youtube.vo.Id@5aa42efd,Distech Controller på Herlufsholm Kostskole,2014-07-04T20:28:17,"""m2yskBQFythfE4irbTIeOgYYfBU/gebOp9jsOFpmdX1z_B93yGYKubI""",youtube#activity,Solar Danmark A/S,like,\N,189,2017-06-26T14:36:04
567,com.domo.connector.youtube.vo.Id@7b4ba03c,TABLERO DE AUTOMATIZACION DISTECH,2014-07-04T20:27:29,"""m2yskBQFythfE4irbTIeOgYYfBU/Yoy01_XGoJedhCnY4MefZlILhxM""",youtube#activity,erocafuerte2010,like,\N,189,2017-06-26T14:36:04
568,com.domo.connector.youtube.vo.Id@2a2a94f1,AIRON Mini-Seminar #5 Part 2/4,2014-07-04T20:28:46,"""m2yskBQFythfE4irbTIeOgYYfBU/9qKpID9c5bUa3NTGKrWqqeZgpX4""",youtube#activity,AironGroup,like,\N,190,2017-06-27T14:36:04
569,com.domo.connector.youtube.vo.Id@5aa42efd,Distech Controller på Herlufsholm Kostskole,2014-07-04T20:28:17,"""m2yskBQFythfE4irbTIeOgYYfBU/mjxlv50z9pSTdRbYaN1pWTp7pm0""",youtube#activity,Solar Danmark A/S,like,\N,190,2017-06-27T14:36:04
570,com.domo.connector.youtube.vo.Id@7b4ba03c,TABLERO DE AUTOMATIZACION DISTECH,2014-07-04T20:27:29,"""m2yskBQFythfE4irbTIeOgYYfBU/6eJbpko5k11YcpuJqOrIBWEA59g""",youtube#activity,erocafuerte2010,like,\N,190,2017-06-27T14:36:04
571,com.domo.connector.youtube.vo.Id@22fefd36,AIRON Mini-Seminar #5 Part 2/4,2014-07-04T20:28:46,"""m2yskBQFythfE4irbTIeOgYYfBU/rgkRUPZfFYDUYmAUKEDsZbAxuIQ""",youtube#activity,AironGroup,like,\N,191,2017-06-28T14:36:04
572,com.domo.connector.youtube.vo.Id@abbe21b,Distech Controller på Herlufsholm Kostskole,2014-07-04T20:28:17,"""m2yskBQFythfE4irbTIeOgYYfBU/1fxtYldIpL2-iYW13tq9lW9YGm8""",youtube#activity,Solar Danmark A/S,like,\N,191,2017-06-28T14:36:04
573,com.domo.connector.youtube.vo.Id@5d79f312,TABLERO DE AUTOMATIZACION DISTECH,2014-07-04T20:27:29,"""m2yskBQFythfE4irbTIeOgYYfBU/4Qz-M150Akj-NDeEqgs0QsMjt04""",youtube#activity,erocafuerte2010,like,\N,191,2017-06-28T14:36:04
574,com.domo.connector.youtube.vo.Id@9ac182c,AIRON Mini-Seminar #5 Part 2/4,2014-07-04T20:28:46,"""m2yskBQFythfE4irbTIeOgYYfBU/blBvzwT7uUHMvRaYnBUXKIw0SpA""",youtube#activity,AironGroup,like,\N,192,2017-06-29T14:36:05
575,com.domo.connector.youtube.vo.Id@5c6e5362,Distech Controller på Herlufsholm Kostskole,2014-07-04T20:28:17,"""m2yskBQFythfE4irbTIeOgYYfBU/pdrVxYkwpLDlVnLUaJmZRlaLZI4""",youtube#activity,Solar Danmark A/S,like,\N,192,2017-06-29T14:36:05
576,com.domo.connector.youtube.vo.Id@990c9ce,TABLERO DE AUTOMATIZACION DISTECH,2014-07-04T20:27:29,"""m2yskBQFythfE4irbTIeOgYYfBU/znC1yopmXj1uQvDQUcxym_0z1kE""",youtube#activity,erocafuerte2010,like,\N,192,2017-06-29T14:36:05
577,com.domo.connector.youtube.vo.Id@abbe21b,AIRON Mini-Seminar #5 Part 2/4,2014-07-04T20:28:46,"""m2yskBQFythfE4irbTIeOgYYfBU/wNTQVMxXq57DrUXJXkqRE24MSp8""",youtube#activity,AironGroup,like,\N,193,2017-06-30T14:36:04
578,com.domo.connector.youtube.vo.Id@5d79f312,Distech Controller på Herlufsholm Kostskole,2014-07-04T20:28:17,"""m2yskBQFythfE4irbTIeOgYYfBU/6A284coBe8RwglyPox0NDDpNC-w""",youtube#activity,Solar Danmark A/S,like,\N,193,2017-06-30T14:36:04
579,com.domo.connector.youtube.vo.Id@9ac182c,TABLERO DE AUTOMATIZACION DISTECH,2014-07-04T20:27:29,"""m2yskBQFythfE4irbTIeOgYYfBU/ywUnCAZkG4PT5MtS-SHoBkXCPRM""",youtube#activity,erocafuerte2010,like,\N,193,2017-06-30T14:36:04
580,com.domo.connector.youtube.vo.Id@2c2343a2,AIRON Mini-Seminar #5 Part 2/4,2014-07-04T20:28:46,"""m2yskBQFythfE4irbTIeOgYYfBU/XeiqyVzSyVI-H-yR33Qld1PJHeo""",youtube#activity,AironGroup,like,\N,194,2017-07-01T14:36:05
581,com.domo.connector.youtube.vo.Id@72ce31f0,Distech Controller på Herlufsholm Kostskole,2014-07-04T20:28:17,"""m2yskBQFythfE4irbTIeOgYYfBU/xceToWMPNGtmjH7lPkv7zjFd_A4""",youtube#activity,Solar Danmark A/S,like,\N,194,2017-07-01T14:36:05
582,com.domo.connector.youtube.vo.Id@772391a8,TABLERO DE AUTOMATIZACION DISTECH,2014-07-04T20:27:29,"""m2yskBQFythfE4irbTIeOgYYfBU/O9pi6jSsN5aK4ok7EzrqNxOMp_E""",youtube#activity,erocafuerte2010,like,\N,194,2017-07-01T14:36:05
583,com.domo.connector.youtube.vo.Id@1a386197,AIRON Mini-Seminar #5 Part 2/4,2014-07-04T20:28:46,"""m2yskBQFythfE4irbTIeOgYYfBU/b6SW5sEjxi1l6982e7uGF6UPLS4""",youtube#activity,AironGroup,like,\N,195,2017-07-02T14:36:04
584,com.domo.connector.youtube.vo.Id@64cbf33d,Distech Controller på Herlufsholm Kostskole,2014-07-04T20:28:17,"""m2yskBQFythfE4irbTIeOgYYfBU/LPQeyZzwzF8a5sykTqB7F8gmje4""",youtube#activity,Solar Danmark A/S,like,\N,195,2017-07-02T14:36:04
585,com.domo.connector.youtube.vo.Id@1f63ea9f,TABLERO DE AUTOMATIZACION DISTECH,2014-07-04T20:27:29,"""m2yskBQFythfE4irbTIeOgYYfBU/TPCbfeD6HV2YujP2Cm33yqtcPiE""",youtube#activity,erocafuerte2010,like,\N,195,2017-07-02T14:36:04
586,com.domo.connector.youtube.vo.Id@abbe21b,AIRON Mini-Seminar #5 Part 2/4,2014-07-04T20:28:46,"""m2yskBQFythfE4irbTIeOgYYfBU/jeAnP0wgNhxcciO3szx5TVv8cZ0""",youtube#activity,AironGroup,like,\N,196,2017-07-03T14:36:05
587,com.domo.connector.youtube.vo.Id@5d79f312,Distech Controller på Herlufsholm Kostskole,2014-07-04T20:28:17,"""m2yskBQFythfE4irbTIeOgYYfBU/xSUdkWcxTCKPBdWOqIrMkwSYElQ""",youtube#activity,Solar Danmark A/S,like,\N,196,2017-07-03T14:36:05
588,com.domo.connector.youtube.vo.Id@9ac182c,TABLERO DE AUTOMATIZACION DISTECH,2014-07-04T20:27:29,"""m2yskBQFythfE4irbTIeOgYYfBU/MhX54JQVNM2KmlP7fC1fbwx1kTk""",youtube#activity,erocafuerte2010,like,\N,196,2017-07-03T14:36:05
589,com.domo.connector.youtube.vo.Id@2a2a94f1,AIRON Mini-Seminar #5 Part 2/4,2014-07-04T20:28:46,"""m2yskBQFythfE4irbTIeOgYYfBU/NXbrPZBgUTTffYcGtvvyFdn_qZ4""",youtube#activity,AironGroup,like,\N,197,2017-07-04T14:36:06
590,com.domo.connector.youtube.vo.Id@5aa42efd,Distech Controller på Herlufsholm Kostskole,2014-07-04T20:28:17,"""m2yskBQFythfE4irbTIeOgYYfBU/lZe1rXW46QdvlZOPjTr3J8Q28kc""",youtube#activity,Solar Danmark A/S,like,\N,197,2017-07-04T14:36:06
591,com.domo.connector.youtube.vo.Id@7b4ba03c,TABLERO DE AUTOMATIZACION DISTECH,2014-07-04T20:27:29,"""m2yskBQFythfE4irbTIeOgYYfBU/rm_CXCBCL15Z5uatkDjlpbXa4lg""",youtube#activity,erocafuerte2010,like,\N,197,2017-07-04T14:36:06
592,com.domo.connector.youtube.vo.Id@9ac182c,AIRON Mini-Seminar #5 Part 2/4,2014-07-04T20:28:46,"""m2yskBQFythfE4irbTIeOgYYfBU/dxroqF68K7c_-9_cwbM3zTEdRm0""",youtube#activity,AironGroup,like,\N,198,2017-07-05T14:36:04
593,com.domo.connector.youtube.vo.Id@5c6e5362,Distech Controller på Herlufsholm Kostskole,2014-07-04T20:28:17,"""m2yskBQFythfE4irbTIeOgYYfBU/wHrMkiL5I4J7WGreVrGy_zv_hyQ""",youtube#activity,Solar Danmark A/S,like,\N,198,2017-07-05T14:36:04
594,com.domo.connector.youtube.vo.Id@990c9ce,TABLERO DE AUTOMATIZACION DISTECH,2014-07-04T20:27:29,"""m2yskBQFythfE4irbTIeOgYYfBU/_50QsS5Nd09DR9C0IcmOiw1rnIU""",youtube#activity,erocafuerte2010,like,\N,198,2017-07-05T14:36:04
595,com.domo.connector.youtube.vo.Id@29136425,AIRON Mini-Seminar #5 Part 2/4,2014-07-04T20:28:46,"""m2yskBQFythfE4irbTIeOgYYfBU/4w1jXkXMZkKLZ41rbIug0okReh0""",youtube#activity,AironGroup,like,\N,199,2017-07-06T14:36:06
596,com.domo.connector.youtube.vo.Id@334a4c63,Distech Controller på Herlufsholm Kostskole,2014-07-04T20:28:17,"""m2yskBQFythfE4irbTIeOgYYfBU/E4iLJOzcP35qVjyu-9yg2oQeT6M""",youtube#activity,Solar Danmark A/S,like,\N,199,2017-07-06T14:36:06
597,com.domo.connector.youtube.vo.Id@5b6e0630,TABLERO DE AUTOMATIZACION DISTECH,2014-07-04T20:27:29,"""m2yskBQFythfE4irbTIeOgYYfBU/f79PExO2iu67IKML9uI8xUiDV-g""",youtube#activity,erocafuerte2010,like,\N,199,2017-07-06T14:36:06
598,com.domo.connector.youtube.vo.Id@abbe21b,AIRON Mini-Seminar #5 Part 2/4,2014-07-04T20:28:46,"""m2yskBQFythfE4irbTIeOgYYfBU/DLkXFQCogXzXTTqnNxKbJ3TiZfk""",youtube#activity,AironGroup,like,\N,200,2017-07-07T14:36:05
599,com.domo.connector.youtube.vo.Id@5d79f312,TABLERO DE AUTOMATIZACION DISTECH,2014-07-04T20:27:29,"""m2yskBQFythfE4irbTIeOgYYfBU/yq67hfhWAtvMbrPHXlzrhwBaPMI""",youtube#activity,erocafuerte2010,like,\N,200,2017-07-07T14:36:05
600,com.domo.connector.youtube.vo.Id@29136425,AIRON Mini-Seminar #5 Part 2/4,2014-07-04T20:28:46,"""m2yskBQFythfE4irbTIeOgYYfBU/rYpdxxU28qvRxvJbmqPKLVRn0uA""",youtube#activity,AironGroup,like,\N,201,2017-07-08T14:36:06
601,com.domo.connector.youtube.vo.Id@334a4c63,TABLERO DE AUTOMATIZACION DISTECH,2014-07-04T20:27:29,"""m2yskBQFythfE4irbTIeOgYYfBU/C1uyqrbDKFBK3iugsIqgsbiuaQE""",youtube#activity,erocafuerte2010,like,\N,201,2017-07-08T14:36:06
602,com.domo.connector.youtube.vo.Id@518ce3ec,AIRON Mini-Seminar #5 Part 2/4,2014-07-04T20:28:46,"""m2yskBQFythfE4irbTIeOgYYfBU/4JWywy78cUTDclzRetCsoo47fOY""",youtube#activity,AironGroup,like,\N,202,2017-07-09T14:36:05
603,com.domo.connector.youtube.vo.Id@66cdbf5f,TABLERO DE AUTOMATIZACION DISTECH,2014-07-04T20:27:29,"""m2yskBQFythfE4irbTIeOgYYfBU/OY1tQW__B6sghsJwnbepGKQCfRA""",youtube#activity,erocafuerte2010,like,\N,202,2017-07-09T14:36:05
604,com.domo.connector.youtube.vo.Id@9ac182c,AIRON Mini-Seminar #5 Part 2/4,2014-07-04T20:28:46,"""m2yskBQFythfE4irbTIeOgYYfBU/HIGB5NANK69lZuccP6gJT01fV1M""",youtube#activity,AironGroup,like,\N,203,2017-07-10T14:36:05
605,com.domo.connector.youtube.vo.Id@5c6e5362,TABLERO DE AUTOMATIZACION DISTECH,2014-07-04T20:27:29,"""m2yskBQFythfE4irbTIeOgYYfBU/_rt7MfbNlSy7KW91zvbGwpdofbE""",youtube#activity,erocafuerte2010,like,\N,203,2017-07-10T14:36:05
606,com.domo.connector.youtube.vo.Id@7b4ba03c,AIRON Mini-Seminar #5 Part 2/4,2014-07-04T20:28:46,"""m2yskBQFythfE4irbTIeOgYYfBU/uBAuB46clX5Qc3NlF3lPflYNdUg""",youtube#activity,AironGroup,like,\N,204,2017-07-11T14:36:06
607,com.domo.connector.youtube.vo.Id@1a386197,TABLERO DE AUTOMATIZACION DISTECH,2014-07-04T20:27:29,"""m2yskBQFythfE4irbTIeOgYYfBU/4kAZRRSk5c8dF1L1LLmZ8oifKYc""",youtube#activity,erocafuerte2010,like,\N,204,2017-07-11T14:36:06
608,com.domo.connector.youtube.vo.Id@18a27467,AIRON Mini-Seminar #5 Part 2/4,2014-07-04T20:28:46,"""m2yskBQFythfE4irbTIeOgYYfBU/oyOcTm9_d3N0SVAmbyGInCKWirU""",youtube#activity,AironGroup,like,\N,205,2017-07-12T14:36:03
609,com.domo.connector.youtube.vo.Id@6a77e5fa,TABLERO DE AUTOMATIZACION DISTECH,2014-07-04T20:27:29,"""m2yskBQFythfE4irbTIeOgYYfBU/qKJbCLtfYgKQOKLWDZmKAwaaj0E""",youtube#activity,erocafuerte2010,like,\N,205,2017-07-12T14:36:03
610,com.domo.connector.youtube.vo.Id@518ce3ec,AIRON Mini-Seminar #5 Part 2/4,2014-07-04T20:28:46,"""m2yskBQFythfE4irbTIeOgYYfBU/qPux-QBre1FFRFlU3_sFeh2N6wg""",youtube#activity,AironGroup,like,\N,206,2017-07-13T14:36:05
611,com.domo.connector.youtube.vo.Id@66cdbf5f,TABLERO DE AUTOMATIZACION DISTECH,2014-07-04T20:27:29,"""m2yskBQFythfE4irbTIeOgYYfBU/08zUt_4CKjYg5LwvmhmPF2c55ok""",youtube#activity,erocafuerte2010,like,\N,206,2017-07-13T14:36:05
612,com.domo.connector.youtube.vo.Id@c0cbebe,AIRON Mini-Seminar #5 Part 2/4,2014-07-04T20:28:46,"""m2yskBQFythfE4irbTIeOgYYfBU/cGL2YOT4skrqbEhGMPhmZk8PwAg""",youtube#activity,AironGroup,like,\N,207,2017-07-14T14:36:05
613,com.domo.connector.youtube.vo.Id@5f229db7,TABLERO DE AUTOMATIZACION DISTECH,2014-07-04T20:27:29,"""m2yskBQFythfE4irbTIeOgYYfBU/SfK0gPSL7nf7khvAFk1VQpeZNqs""",youtube#activity,erocafuerte2010,like,\N,207,2017-07-14T14:36:05
614,com.domo.connector.youtube.vo.Id@6a41260d,AIRON Mini-Seminar #5 Part 2/4,2014-07-04T20:28:46,"""m2yskBQFythfE4irbTIeOgYYfBU/zWewn6ZlLlz1V48Xb9ZtozCfDm8""",youtube#activity,AironGroup,like,\N,208,2017-07-15T14:36:04
615,com.domo.connector.youtube.vo.Id@515f1619,TABLERO DE AUTOMATIZACION DISTECH,2014-07-04T20:27:29,"""m2yskBQFythfE4irbTIeOgYYfBU/0Jb7bom_gWkqo0OSy8kLGFdo0LY""",youtube#activity,erocafuerte2010,like,\N,208,2017-07-15T14:36:04
616,com.domo.connector.youtube.vo.Id@5ade32f7,AIRON Mini-Seminar #5 Part 2/4,2014-07-04T20:28:46,"""m2yskBQFythfE4irbTIeOgYYfBU/uVrmiCTNDdTAUPaKjqB01t-_HCk""",youtube#activity,AironGroup,like,\N,209,2017-07-16T14:36:04
617,com.domo.connector.youtube.vo.Id@6a41260d,TABLERO DE AUTOMATIZACION DISTECH,2014-07-04T20:27:29,"""m2yskBQFythfE4irbTIeOgYYfBU/OTaYmEM8QlxKluCmkyKKEWMURak""",youtube#activity,erocafuerte2010,like,\N,209,2017-07-16T14:36:04
618,com.domo.connector.youtube.vo.Id@5ade32f7,AIRON Mini-Seminar #5 Part 2/4,2014-07-04T20:28:46,"""m2yskBQFythfE4irbTIeOgYYfBU/LSdK7YJ8vysX4EotZKnV6Nl_j68""",youtube#activity,AironGroup,like,\N,210,2017-07-18T14:36:05
619,com.domo.connector.youtube.vo.Id@6a41260d,TABLERO DE AUTOMATIZACION DISTECH,2014-07-04T20:27:29,"""m2yskBQFythfE4irbTIeOgYYfBU/KIER_Cjp_ejY9kWIT7MNAYJOp10""",youtube#activity,erocafuerte2010,like,\N,210,2017-07-18T14:36:05
620,com.domo.connector.youtube.vo.Id@6e02d362,AIRON Mini-Seminar #5 Part 2/4,2014-07-04T20:28:46,"""m2yskBQFythfE4irbTIeOgYYfBU/WgKUuOwnSCENEauSnkQt-hnYCCc""",youtube#activity,AironGroup,like,\N,211,2017-07-19T14:36:07
621,com.domo.connector.youtube.vo.Id@77ebe42f,TABLERO DE AUTOMATIZACION DISTECH,2014-07-04T20:27:29,"""m2yskBQFythfE4irbTIeOgYYfBU/XoJr4ILanKxHTLCLzx-usZEh_GI""",youtube#activity,erocafuerte2010,like,\N,211,2017-07-19T14:36:07
622,com.domo.connector.youtube.vo.Id@5f229db7,AIRON Mini-Seminar #5 Part 2/4,2014-07-04T20:28:46,"""m2yskBQFythfE4irbTIeOgYYfBU/SUDHGuFHuCSNk0LOea8mLST1qZs""",youtube#activity,AironGroup,like,\N,212,2017-07-20T14:36:06
623,com.domo.connector.youtube.vo.Id@43cabf31,TABLERO DE AUTOMATIZACION DISTECH,2014-07-04T20:27:29,"""m2yskBQFythfE4irbTIeOgYYfBU/X6KMlmYN52TA5r8JBO2Kkdx-uL4""",youtube#activity,erocafuerte2010,like,\N,212,2017-07-20T14:36:06
624,com.domo.connector.youtube.vo.Id@28fbea45,AIRON Mini-Seminar #5 Part 2/4,2014-07-04T20:28:46,"""m2yskBQFythfE4irbTIeOgYYfBU/0FmE7BzKMDm8zs-sPbtCRVtveRY""",youtube#activity,AironGroup,like,\N,213,2017-07-21T14:36:05
625,com.domo.connector.youtube.vo.Id@540a58f8,TABLERO DE AUTOMATIZACION DISTECH,2014-07-04T20:27:29,"""m2yskBQFythfE4irbTIeOgYYfBU/r7rQPQpbmeYEksO46kd3EVDAHY8""",youtube#activity,erocafuerte2010,like,\N,213,2017-07-21T14:36:05
626,com.domo.connector.youtube.vo.Id@78777931,AIRON Mini-Seminar #5 Part 2/4,2014-07-04T20:28:46,"""m2yskBQFythfE4irbTIeOgYYfBU/5d4K8uYDHE1AiedAyD04Sr_LYtQ""",youtube#activity,AironGroup,like,\N,214,2017-07-22T14:36:05
627,com.domo.connector.youtube.vo.Id@23928bab,TABLERO DE AUTOMATIZACION DISTECH,2014-07-04T20:27:29,"""m2yskBQFythfE4irbTIeOgYYfBU/l8r3nYnF9ZZ2NoAqpSPUNSfr2a0""",youtube#activity,erocafuerte2010,like,\N,214,2017-07-22T14:36:05
628,com.domo.connector.youtube.vo.Id@77ebe42f,AIRON Mini-Seminar #5 Part 2/4,2014-07-04T20:28:46,"""m2yskBQFythfE4irbTIeOgYYfBU/rjLuu7hM_Q2DBnFd-zoQVykQ7gc""",youtube#activity,AironGroup,like,\N,215,2017-07-23T14:36:05
629,com.domo.connector.youtube.vo.Id@6d7080c2,TABLERO DE AUTOMATIZACION DISTECH,2014-07-04T20:27:29,"""m2yskBQFythfE4irbTIeOgYYfBU/9YTSS_RztaiceFMMZyOmuabpfG4""",youtube#activity,erocafuerte2010,like,\N,215,2017-07-23T14:36:05
630,com.domo.connector.youtube.vo.Id@63462a99,AIRON Mini-Seminar #5 Part 2/4,2014-07-04T20:28:46,"""m2yskBQFythfE4irbTIeOgYYfBU/ogvgYw1_PCGzx-PmvC0Ay09eYME""",youtube#activity,AironGroup,like,\N,216,2017-07-24T14:36:04
631,com.domo.connector.youtube.vo.Id@220aab0e,TABLERO DE AUTOMATIZACION DISTECH,2014-07-04T20:27:29,"""m2yskBQFythfE4irbTIeOgYYfBU/EaGvTeYBjUv-H5s2Hgj6R5Tdr4g""",youtube#activity,erocafuerte2010,like,\N,216,2017-07-24T14:36:04
632,com.domo.connector.youtube.vo.Id@43cabf31,AIRON Mini-Seminar #5 Part 2/4,2014-07-04T20:28:46,"""m2yskBQFythfE4irbTIeOgYYfBU/e4xRl3O6pScevbksgRj8mVk7Glk""",youtube#activity,AironGroup,like,\N,217,2017-07-25T14:36:04
633,com.domo.connector.youtube.vo.Id@17b6bedc,TABLERO DE AUTOMATIZACION DISTECH,2014-07-04T20:27:29,"""m2yskBQFythfE4irbTIeOgYYfBU/fyvEEK8pJuv6aEbxmeYcmnqwi08""",youtube#activity,erocafuerte2010,like,\N,217,2017-07-25T14:36:04
634,com.domo.connector.youtube.vo.Id@73f8e88e,AIRON Mini-Seminar #5 Part 2/4,2014-07-04T20:28:46,"""m2yskBQFythfE4irbTIeOgYYfBU/JamwAyT2vtcbT0yyjPGIK34_QXk""",youtube#activity,AironGroup,like,\N,218,2017-07-26T14:36:04
635,com.domo.connector.youtube.vo.Id@37e44707,TABLERO DE AUTOMATIZACION DISTECH,2014-07-04T20:27:29,"""m2yskBQFythfE4irbTIeOgYYfBU/_6zyIdNsrqN4g0hOEO_dWRE8kYk""",youtube#activity,erocafuerte2010,like,\N,218,2017-07-26T14:36:04
636,com.domo.connector.youtube.vo.Id@14472059,AIRON Mini-Seminar #5 Part 2/4,2014-07-04T20:28:46,"""m2yskBQFythfE4irbTIeOgYYfBU/sxxPYLCPO40IeVJaqNtoRyX6saY""",youtube#activity,AironGroup,like,\N,219,2017-07-27T14:36:06
637,com.domo.connector.youtube.vo.Id@248d3e62,TABLERO DE AUTOMATIZACION DISTECH,2014-07-04T20:27:29,"""m2yskBQFythfE4irbTIeOgYYfBU/PjOMXESeFoy51hoIeKhweiquoo4""",youtube#activity,erocafuerte2010,like,\N,219,2017-07-27T14:36:06
638,com.domo.connector.youtube.vo.Id@3f394428,AIRON Mini-Seminar #5 Part 2/4,2014-07-04T20:28:46,"""m2yskBQFythfE4irbTIeOgYYfBU/k2k2rUIh9IyLt2S5xV8Wh75lpik""",youtube#activity,AironGroup,like,\N,220,2017-07-28T14:36:06
639,com.domo.connector.youtube.vo.Id@71153728,TABLERO DE AUTOMATIZACION DISTECH,2014-07-04T20:27:29,"""m2yskBQFythfE4irbTIeOgYYfBU/hUOxqrV3RXavOsiYytoNhbkIau8""",youtube#activity,erocafuerte2010,like,\N,220,2017-07-28T14:36:06
